Neighborhood,Id,FinishedBasement,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Basement,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,BathTotal,KitchenAbvGr,TotRmsAbvGrd,GarageCars,WoodDeckSF,OpenPorchSF,LOG(Porch),EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice,Zeros,YearBuilt2,YearsFromNow,LOG(YFN),OverallQual,OverallCond,ExterQual_NUM,ExterCond_NUM,KitchenQual_NUM,QUALITY,logqual,tot_porch
SawyerW,870,1,750,0,300,1,1050,1062,887,1949,1,0,2,1,3,2.5,1,8,2,156,90,1.954242509,0,0,0,0,236000,6,1993,27,1.431363764,7,5,4,3,4,23,1.740362689,0
SawyerW,895,0,0,0,0,0,0,1535,0,1535,0,0,2,0,4,2,2,8,2,0,0,0.01,0,0,0,0,118858,16,1979,41,1.612783857,5,5,3,3,3,19,1.602059991,0
SawyerW,898,0,0,0,0,0,0,1120,1120,2240,0,0,2,0,6,2,2,12,2,154,0,0.01,0,0,0,0,142953,14,1979,41,1.612783857,5,5,3,3,3,19,1.602059991,0
SawyerW,919,1,48,634,422,1,1104,912,1215,2127,1,0,2,1,4,2.5,1,8,3,72,192,2.283301229,224,0,0,0,238000,4,1991,29,1.462397998,7,5,4,3,4,23,1.740362689,224
SawyerW,921,1,814,0,114,1,928,936,785,1721,0,1,2,1,3,2.5,1,7,2,300,87,1.939519253,0,0,0,0,201000,6,1994,26,1.414973348,6,5,4,4,4,23,1.73239376,0
SawyerW,924,1,165,841,598,1,1604,1617,0,1617,1,0,2,0,2,2,1,5,2,0,69,1.838849091,0,0,0,0,193000,8,1993,27,1.431363764,6,5,4,3,4,22,1.698970004,0
SawyerW,937,1,833,0,343,1,1176,1200,0,1200,1,0,2,0,2,2,1,5,2,0,41,1.612783857,0,0,0,0,184900,9,2003,17,1.230448921,7,5,4,3,4,23,1.740362689,0
SawyerW,952,1,641,0,187,1,828,965,0,965,1,0,1,0,3,1,1,6,1,421,0,0.01,0,0,0,0,119900,9,1965,55,1.740362689,5,5,3,3,3,19,1.602059991,0
SawyerW,973,0,0,0,918,1,918,918,0,918,0,0,2,0,2,2,1,5,1,28,0,0.01,0,0,0,0,99500,12,1979,41,1.612783857,6,5,3,3,3,20,1.653212514,0
SawyerW,1044,1,1085,0,390,1,1475,1532,797,2329,1,0,2,1,4,2.5,1,10,2,192,121,2.08278537,0,0,0,0,262280,6,1990,30,1.477121255,7,5,3,3,4,22,1.716003344,0
SawyerW,1086,1,747,0,189,1,936,996,0,996,1,0,1,0,2,1,1,5,2,120,0,0.01,0,0,0,0,147000,9,1992,28,1.447158031,6,6,3,3,4,22,1.72427587,0
SawyerW,1107,1,738,0,172,1,910,1442,0,1442,1,0,2,0,3,2,1,6,2,0,244,2.387389826,0,0,0,0,179900,9,1990,30,1.477121255,7,5,4,3,4,23,1.740362689,0
SawyerW,1134,1,584,0,544,1,1128,1142,878,2020,0,0,2,1,3,2.5,1,8,2,0,155,2.190331698,0,0,0,0,239500,8,1995,25,1.397940009,8,5,4,3,4,24,1.77815125,0
SawyerW,1147,1,1258,0,40,1,1298,1298,0,1298,1,0,2,0,3,2,1,5,2,165,26,1.414973348,0,0,0,0,180000,8,1985,35,1.544068044,6,5,4,3,4,22,1.698970004,0
SawyerW,1206,1,485,177,1496,1,2158,2196,0,2196,0,0,2,0,3,2,1,7,3,84,70,1.84509804,0,0,0,0,271900,8,1990,30,1.477121255,7,7,4,3,4,25,1.838849091,0
SawyerW,1207,1,1056,0,0,1,1056,1056,0,1056,1,0,1,0,2,1,1,5,1,0,42,1.62324929,0,0,0,0,107000,10,1966,54,1.73239376,4,4,3,3,3,17,1.491361694,0
SawyerW,1211,0,0,0,1055,1,1055,1055,790,1845,0,0,2,1,3,2.5,1,8,2,635,104,2.017033339,0,0,0,0,189000,9,1992,28,1.447158031,6,5,4,3,4,22,1.698970004,0
SawyerW,1239,0,0,0,1141,1,1141,1141,0,1141,0,0,1,1,3,1.5,1,6,2,0,0,0.01,0,0,0,0,142500,12,2005,15,1.176091259,6,5,4,3,3,21,1.681241237,0
SawyerW,1310,1,1200,0,78,1,1278,1294,0,1294,1,0,2,0,3,2,1,6,2,112,51,1.707570176,0,0,0,0,179200,8,1991,29,1.462397998,6,5,3,3,4,21,1.672097858,0
SawyerW,1342,1,814,0,300,1,1114,1114,0,1114,1,0,1,0,3,1,1,6,2,0,78,1.892094603,0,0,0,0,155000,9,2003,17,1.230448921,6,5,3,3,4,21,1.672097858,0
SawyerW,1349,1,1443,0,39,1,1482,1494,0,1494,1,0,2,0,3,2,1,5,2,402,25,1.397940009,0,0,0,0,215000,8,1998,22,1.342422681,7,5,4,3,4,23,1.740362689,0
SawyerW,1414,1,976,0,868,1,1844,1844,0,1844,1,0,2,0,2,2,1,7,2,165,44,1.643452676,0,0,0,0,257000,8,2005,15,1.176091259,8,5,4,3,4,24,1.77815125,0
Somerst,7,1,1369,0,317,1,1686,1694,0,1694,1,0,2,0,3,2,1,7,2,255,57,1.755874856,0,0,0,0,307000,8,2004,16,1.204119983,8,5,4,3,4,24,1.77815125,0
Somerst,48,1,24,0,1632,1,1656,1656,0,1656,0,0,2,0,3,2,1,7,3,0,146,2.164352856,0,0,0,0,249700,10,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,57,1,649,0,321,1,970,983,756,1739,1,0,2,1,3,2.5,1,7,2,115,0,0.01,0,0,0,0,172500,7,1999,21,1.322219295,8,5,4,3,4,24,1.77815125,0
Somerst,83,1,33,0,1530,1,1563,1563,0,1563,0,0,2,0,3,2,1,6,3,144,99,1.995635195,0,0,0,0,245000,9,2007,13,1.113943352,8,5,3,3,4,23,1.755874856,0
Somerst,88,0,0,0,612,1,612,612,612,1224,0,0,2,1,2,2.5,1,4,2,0,234,2.369215857,0,0,0,0,164500,10,2009,11,1.041392685,6,5,4,3,4,22,1.698970004,0
Somerst,106,0,0,0,1053,1,1053,1053,939,1992,0,0,2,1,3,2.5,1,9,2,140,45,1.653212514,0,0,0,0,250000,9,2003,17,1.230448921,8,5,4,3,4,24,1.77815125,0
Somerst,116,1,419,0,310,1,729,729,729,1458,0,0,2,1,2,2.5,1,5,2,0,32,1.505149978,0,0,0,0,176000,8,1999,21,1.322219295,6,5,3,3,3,20,1.653212514,0
Somerst,159,1,222,0,769,1,991,991,956,1947,0,0,2,1,3,2.5,1,8,2,0,136,2.133538908,0,0,0,0,254900,8,2004,16,1.204119983,7,5,4,3,4,23,1.740362689,0
Somerst,181,1,436,0,320,1,756,769,756,1525,0,0,2,1,3,2.5,1,5,2,0,0,0.01,0,0,0,0,177000,9,2000,20,1.301029996,6,5,4,3,4,22,1.698970004,0
Somerst,197,1,1126,0,600,1,1726,1726,0,1726,1,0,2,0,3,2,1,8,3,171,138,2.139879086,0,0,266,0,311872,7,2007,13,1.113943352,7,5,5,3,5,25,1.77815125,266
Somerst,213,1,822,0,78,1,900,932,920,1852,1,0,2,1,3,2.5,1,7,2,168,108,2.033423755,0,0,0,0,252678,6,2009,11,1.041392685,7,5,3,3,4,22,1.716003344,0
Somerst,241,1,1078,0,488,1,1566,1566,0,1566,1,0,2,0,3,2,1,7,2,144,168,2.225309282,0,0,0,0,262500,8,2008,12,1.079181246,8,5,4,3,4,24,1.77815125,0
Somerst,257,1,503,0,361,1,864,864,864,1728,0,0,2,1,3,2.5,1,7,2,216,56,1.748188027,0,0,0,0,207500,7,2003,17,1.230448921,6,5,4,3,4,22,1.698970004,0
Somerst,271,0,0,0,1095,1,1095,1095,844,1939,0,0,2,1,3,2.5,1,8,3,192,51,1.707570176,0,0,0,0,266000,9,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,282,1,905,0,357,1,1262,1262,0,1262,0,0,2,0,2,2,1,5,2,0,120,2.079181246,0,0,0,0,185000,10,2006,14,1.146128036,6,5,4,3,4,22,1.698970004,0
Somerst,284,0,0,0,1468,1,1468,1468,0,1468,0,0,2,0,3,2,1,6,3,210,150,2.176091259,0,0,0,0,244600,11,2008,12,1.079181246,8,5,4,3,4,24,1.77815125,0
Somerst,286,0,0,0,625,1,625,625,625,1250,0,0,2,1,2,2.5,1,5,2,0,54,1.73239376,0,0,0,0,164700,10,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,298,1,649,0,326,1,975,975,975,1950,0,0,2,1,3,2.5,1,7,2,0,10,1,0,0,198,0,239000,7,1997,23,1.361727836,7,5,4,3,4,23,1.740362689,198
Somerst,318,0,0,0,1088,1,1088,1088,871,1959,0,0,2,1,3,2.5,1,8,3,208,46,1.662757832,0,0,0,0,270000,9,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,378,0,0,0,1580,1,1580,1580,886,2466,0,0,3,0,4,3,1,8,2,159,214,2.330413773,0,0,0,0,340000,10,2004,16,1.204119983,8,5,4,3,4,24,1.77815125,0
Somerst,382,0,0,0,1293,1,1293,1301,0,1301,1,0,2,0,2,2,1,5,2,216,121,2.08278537,0,0,0,0,187750,10,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,400,1,812,0,280,1,1092,1112,438,1550,1,0,2,0,2,2,1,7,2,0,168,2.225309282,0,0,0,0,241000,8,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,410,1,789,0,245,1,1034,1050,1028,2078,1,0,2,1,3,2.5,1,8,3,0,102,2.008600172,0,0,0,0,339750,7,2007,13,1.113943352,8,5,4,3,5,25,1.792391689,0
Somerst,413,1,578,0,892,1,1470,1478,0,1478,1,0,2,1,2,2.5,1,7,2,0,144,2.158362492,0,0,0,0,222000,8,2009,11,1.041392685,7,5,5,3,4,24,1.763427994,0
Somerst,454,0,0,0,768,1,768,786,804,1590,0,0,2,1,3,2.5,1,6,2,0,30,1.477121255,0,0,0,0,210000,10,2008,12,1.079181246,8,5,4,3,4,24,1.77815125,0
Somerst,461,1,544,0,288,1,832,832,1103,1935,1,0,2,1,3,2.5,1,8,2,0,150,2.176091259,0,0,0,0,263435,7,2009,11,1.041392685,8,5,4,3,3,23,1.763427994,0
Somerst,502,1,400,0,466,1,866,866,902,1768,0,0,2,1,3,2.5,1,7,2,0,108,2.033423755,0,0,0,0,226700,8,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,508,1,27,0,1191,1,1218,1218,0,1218,0,0,2,0,2,2,1,4,2,0,102,2.008600172,0,0,0,0,208300,10,2009,11,1.041392685,6,5,4,3,4,22,1.698970004,0
Somerst,526,0,0,0,1257,1,1257,1266,0,1266,0,0,2,0,3,2,1,6,2,38,144,2.158362492,0,0,0,0,176000,11,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,550,0,0,0,912,1,912,912,1182,2094,0,0,2,1,4,2.5,1,8,2,182,182,2.260071388,0,0,0,0,263000,9,2003,17,1.230448921,7,5,4,3,4,23,1.740362689,0
Somerst,579,0,0,0,689,1,689,703,689,1392,0,0,2,0,2,2,1,5,2,0,102,2.008600172,0,0,0,0,146000,11,2007,13,1.113943352,7,5,4,3,4,23,1.740362689,0
Somerst,604,0,0,0,600,1,600,600,600,1200,0,0,2,1,2,2.5,1,4,2,0,172,2.235528447,0,0,0,0,151000,10,2004,16,1.204119983,7,5,4,3,4,23,1.740362689,0
Somerst,624,1,420,0,336,1,756,756,756,1512,0,0,2,1,2,2.5,1,4,2,0,32,1.505149978,0,0,0,0,168500,8,2000,20,1.301029996,6,5,4,3,4,22,1.698970004,0
Somerst,642,1,738,0,319,1,1057,1057,872,1929,1,0,2,1,3,2.5,1,7,2,0,235,2.371067862,0,0,0,0,226000,7,2001,19,1.278753601,7,5,4,3,4,23,1.740362689,0
Somerst,645,1,1121,0,645,1,1766,1766,0,1766,1,0,2,1,2,2.5,1,7,3,195,130,2.113943352,0,0,0,0,370878,7,2009,11,1.041392685,9,5,5,3,5,27,1.84509804,0
Somerst,651,0,0,0,813,1,813,822,843,1665,0,0,2,1,3,2.5,1,7,2,0,0,0.01,0,0,0,0,205950,11,2007,13,1.113943352,7,6,4,3,4,24,1.792391689,0
Somerst,665,1,1721,0,356,1,2077,2097,0,2097,1,0,1,1,1,1.5,1,8,3,192,267,2.426511261,0,0,0,0,423000,7,2005,15,1.176091259,8,5,4,3,5,25,1.792391689,0
Somerst,687,0,0,0,874,1,874,874,887,1761,0,0,3,0,3,3,1,7,2,144,105,2.021189299,0,0,0,0,227875,10,2007,13,1.113943352,7,6,4,3,4,24,1.792391689,0
Somerst,688,1,239,0,312,1,551,551,551,1102,0,0,2,1,2,2.5,1,4,2,0,60,1.77815125,0,0,0,0,148800,8,2004,16,1.204119983,7,5,4,3,4,23,1.740362689,0
Somerst,700,1,16,0,1375,1,1391,1391,0,1391,0,0,2,0,2,2,1,5,2,156,158,2.198657087,0,0,0,0,196000,9,2004,16,1.204119983,7,5,4,3,4,23,1.740362689,0
Somerst,756,1,381,0,348,1,729,742,729,1471,0,0,2,1,3,2.5,1,6,2,0,24,1.380211242,0,0,0,0,172500,8,1999,21,1.322219295,6,5,3,3,3,20,1.653212514,0
Somerst,759,1,549,0,195,1,744,757,744,1501,0,0,2,1,3,2.5,1,6,2,0,0,0.01,0,0,0,0,179400,9,1999,21,1.322219295,7,5,3,3,3,21,1.698970004,0
Somerst,763,1,24,0,732,1,756,764,783,1547,0,0,2,1,3,2.5,1,7,2,169,45,1.653212514,0,0,0,0,215200,7,2009,11,1.041392685,7,5,3,3,4,22,1.716003344,0
Somerst,766,0,0,0,1498,1,1498,1506,0,1506,0,0,2,0,2,2,1,6,2,0,174,2.240549248,0,0,0,0,264132,12,2008,12,1.079181246,9,5,4,3,5,26,1.826074803,0
Somerst,794,0,0,0,1496,1,1496,1496,0,1496,0,0,2,0,3,2,1,7,2,168,130,2.113943352,0,0,0,0,225000,11,2007,13,1.113943352,8,5,4,3,4,24,1.77815125,0
Somerst,806,0,0,0,1417,1,1417,1428,0,1428,0,0,2,0,3,2,1,6,2,0,60,1.77815125,0,0,0,0,227680,12,2008,12,1.079181246,7,5,4,3,5,24,1.755874856,0
Somerst,825,0,0,0,1489,1,1489,1489,0,1489,0,0,2,0,3,2,1,7,2,0,140,2.146128036,0,0,0,0,232600,12,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,830,0,0,0,600,1,600,520,623,1223,0,0,2,1,2,2.5,1,4,2,0,166,2.220108088,0,0,0,0,147400,10,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,832,0,0,0,600,1,600,520,600,1200,0,0,2,1,2,2.5,1,4,2,0,166,2.220108088,0,0,0,0,151000,10,2005,15,1.176091259,7,5,3,3,4,22,1.716003344,0
Somerst,865,0,0,0,1372,1,1372,1372,0,1372,0,0,2,0,3,2,1,6,2,0,140,2.146128036,0,0,0,0,250580,12,2007,13,1.113943352,7,5,4,3,4,23,1.740362689,0
Somerst,876,1,64,0,1120,1,1184,1184,1426,2610,0,0,2,1,4,2.5,1,11,2,208,364,2.561101384,0,0,0,0,303477,7,2007,13,1.113943352,8,5,4,3,5,25,1.792391689,0
Somerst,886,1,1238,0,460,1,1698,1709,0,1709,1,0,2,0,2,2,1,5,2,97,65,1.812913357,0,0,0,0,328900,8,1999,21,1.322219295,9,5,4,3,4,25,1.812913357,0
Somerst,907,1,63,0,1560,1,1623,1636,0,1636,1,0,2,0,3,2,1,8,3,0,60,1.77815125,0,0,0,0,255000,9,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,915,1,294,0,318,1,612,612,612,1224,0,0,2,1,2,2.5,1,4,2,0,234,2.369215857,0,0,0,0,173733,8,2009,11,1.041392685,6,5,4,3,4,22,1.698970004,0
Somerst,933,0,0,0,1905,1,1905,1905,0,1905,0,0,2,0,3,2,1,8,3,0,191,2.281033367,0,0,0,0,320000,12,2006,14,1.146128036,9,5,5,3,5,27,1.84509804,0
Somerst,938,1,341,0,772,1,1113,1113,858,1971,0,0,2,1,3,2.5,1,8,2,0,48,1.681241237,0,0,0,0,253000,8,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,960,1,604,0,92,1,696,696,720,1416,1,0,2,1,3,2.5,1,6,2,0,44,1.643452676,0,0,0,0,155000,7,1999,21,1.322219295,7,5,4,3,4,23,1.740362689,0
Somerst,974,0,0,0,1428,1,1428,1428,0,1428,0,0,2,0,3,2,1,6,2,0,120,2.079181246,0,0,0,0,182000,12,2007,13,1.113943352,7,5,4,3,4,23,1.740362689,0
Somerst,976,1,641,0,32,1,673,673,709,1382,1,0,2,1,3,2.5,1,6,2,153,50,1.698970004,0,0,0,0,165000,6,2000,20,1.301029996,7,5,4,3,4,23,1.740362689,0
Somerst,978,1,1106,0,135,1,1241,1241,0,1241,1,0,1,1,1,1.5,1,4,2,0,116,2.064457989,0,0,0,0,199900,8,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,990,0,0,0,770,1,770,778,798,1576,0,0,2,1,3,2.5,1,6,2,0,50,1.698970004,0,0,0,0,197000,10,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,1003,1,24,0,1550,1,1574,1574,0,1574,0,0,2,0,3,2,1,7,3,144,104,2.017033339,0,0,0,0,232000,9,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,1088,0,0,0,1082,1,1082,1082,871,1953,0,0,2,1,3,2.5,1,9,3,160,50,1.698970004,0,0,0,0,252000,9,2005,15,1.176091259,8,5,4,3,4,24,1.77815125,0
Somerst,1090,1,1039,0,208,1,1247,1247,0,1247,1,0,1,1,1,1.5,1,4,2,0,84,1.924279286,0,0,0,0,197000,8,2005,15,1.176091259,8,5,4,3,4,24,1.77815125,0
Somerst,1092,1,510,0,90,1,600,624,628,1252,1,0,2,1,2,2.5,1,4,2,0,48,1.681241237,0,0,0,0,160000,7,1999,21,1.322219295,7,5,4,3,4,23,1.740362689,0
Somerst,1159,0,0,0,1580,1,1580,1580,0,1580,0,0,2,0,3,2,1,7,3,0,24,1.380211242,0,0,0,0,235128,12,2007,13,1.113943352,8,5,4,3,4,24,1.77815125,0
Somerst,1173,0,0,0,625,1,625,625,625,1250,0,0,2,1,2,2.5,1,5,2,0,54,1.73239376,0,0,0,0,171900,10,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,1192,0,0,0,776,1,776,764,677,1441,0,0,2,1,2,2.5,1,5,2,206,0,0.01,0,0,0,0,174000,10,1999,21,1.322219295,8,5,4,3,4,24,1.77815125,0
Somerst,1210,1,1220,0,440,1,1660,1660,0,1660,1,0,2,0,3,2,1,8,2,322,50,1.698970004,0,0,0,0,290000,8,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,1218,1,936,0,364,1,1300,1314,0,1314,1,0,2,0,3,2,1,6,2,135,112,2.049218023,0,0,0,0,229456,8,2009,11,1.041392685,8,5,4,3,4,24,1.77815125,0
Somerst,1227,0,0,0,894,1,894,894,1039,1933,0,0,2,1,4,2.5,1,9,3,100,18,1.255272505,0,0,0,0,214000,9,2007,13,1.113943352,6,5,4,3,4,22,1.698970004,0
Somerst,1242,0,0,0,1689,1,1689,1689,0,1689,0,0,2,0,3,2,1,7,3,0,56,1.748188027,0,0,0,0,248328,12,2007,13,1.113943352,7,6,4,3,4,24,1.792391689,0
Somerst,1247,0,0,0,756,1,756,756,797,1553,0,0,2,1,3,2.5,1,6,2,0,45,1.653212514,0,0,0,0,186500,10,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,1266,1,450,0,241,1,691,713,739,1452,1,0,2,1,3,2.5,1,6,2,0,34,1.531478917,0,0,0,0,183900,7,1999,21,1.322219295,7,5,4,3,4,23,1.740362689,0
Somerst,1304,0,0,0,1616,1,1616,1616,0,1616,0,0,2,0,3,2,1,7,3,208,59,1.770852012,0,0,0,0,232000,11,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,1318,0,0,0,1352,1,1352,1352,0,1352,0,0,2,0,2,2,1,5,2,0,241,2.382017043,0,0,0,0,208900,12,2006,14,1.146128036,7,5,4,3,4,23,1.740362689,0
Somerst,1325,0,0,0,1795,1,1795,1795,0,1795,0,0,2,0,2,2,1,7,3,0,49,1.69019608,0,0,0,0,147000,12,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,1331,0,0,0,1588,1,1588,1588,0,1588,0,0,2,0,3,2,1,7,3,144,45,1.653212514,0,0,0,0,227000,11,2006,14,1.146128036,8,5,4,3,4,24,1.77815125,0
Somerst,1359,1,378,0,378,1,756,769,804,1573,0,0,2,1,3,2.5,1,5,2,0,32,1.505149978,0,0,0,0,177500,8,2000,20,1.301029996,6,5,4,3,4,22,1.698970004,0
Somerst,1365,0,0,0,600,1,600,520,600,1200,0,0,2,1,2,2.5,1,4,2,0,166,2.220108088,0,0,0,0,144152,10,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,1366,1,533,0,281,1,814,814,860,1674,1,0,2,1,3,2.5,1,7,2,0,96,1.982271233,0,0,0,0,216000,7,2000,20,1.301029996,7,5,4,3,4,23,1.740362689,0
Somerst,1375,0,0,0,1026,1,1026,1026,932,1958,0,0,2,1,3,2.5,1,9,3,154,210,2.322219295,0,0,0,0,250000,9,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
Somerst,1404,1,929,0,556,1,1485,1464,0,1464,1,0,2,0,3,2,1,6,3,168,160,2.204119983,0,0,0,0,282922,8,2007,13,1.113943352,8,5,4,3,4,24,1.77815125,0
Somerst,1443,1,765,0,252,1,1017,1026,981,2007,1,0,2,1,3,2.5,1,10,3,168,52,1.716003344,0,0,0,0,310000,6,2008,12,1.079181246,10,5,5,3,5,28,1.875061263,0
Somerst,1452,0,0,0,1573,1,1573,1578,0,1578,0,0,2,0,3,2,1,7,3,0,36,1.556302501,0,0,0,0,287090,12,2008,12,1.079181246,8,5,4,3,5,25,1.792391689,0
Somerst,1455,1,410,0,811,1,1221,1221,0,1221,1,0,2,0,2,2,1,6,2,0,113,2.053078443,0,0,0,0,185000,9,2004,16,1.204119983,7,5,4,3,4,23,1.740362689,0
StoneBr,59,0,0,0,1410,1,1410,1426,1519,2945,0,0,3,1,3,3.5,1,10,3,192,0,0.01,37,0,0,0,438780,9,2006,14,1.146128036,10,5,5,3,4,27,1.86332286,37
StoneBr,173,1,495,215,354,1,1064,1064,703,1767,1,0,2,0,2,2,1,5,2,441,35,1.544068044,0,0,0,0,239000,6,1987,33,1.51851394,7,7,4,4,4,26,1.86332286,0
StoneBr,179,1,1904,0,312,1,2216,2234,0,2234,1,0,2,0,1,2,1,9,3,0,60,1.77815125,0,0,0,0,501837,9,2008,12,1.079181246,9,5,5,3,5,27,1.84509804,0
StoneBr,190,1,1153,0,440,1,1593,1593,0,1593,1,0,1,1,0,1.5,1,5,2,0,120,2.079181246,0,0,224,0,286000,8,2001,19,1.278753601,8,5,4,3,5,25,1.792391689,224
StoneBr,337,1,1249,0,673,1,1922,1922,0,1922,1,0,2,0,3,2,1,8,3,178,51,1.707570176,0,0,0,0,377426,8,2005,15,1.176091259,9,5,4,3,4,25,1.812913357,0
StoneBr,379,1,1445,0,411,1,1856,1856,0,1856,1,0,1,1,1,1.5,1,8,3,113,0,0.01,0,0,0,0,394432,8,2010,10,1,9,2,4,3,5,23,1.602059991,0
StoneBr,471,1,368,1120,0,1,1488,1502,0,1502,1,0,1,1,1,1.5,1,4,2,0,54,1.73239376,0,0,140,0,212000,7,1985,35,1.544068044,8,5,4,3,4,24,1.77815125,140
StoneBr,475,1,1196,0,298,1,1494,1652,0,1652,1,0,2,0,2,2,1,6,2,96,48,1.681241237,0,0,0,0,251000,8,2000,20,1.301029996,8,5,4,3,5,25,1.792391689,0
StoneBr,567,0,0,0,1122,1,1122,1134,1370,2504,0,0,2,1,4,2.5,1,11,3,144,39,1.591064607,0,0,0,0,325000,9,2005,15,1.176091259,9,5,4,3,5,26,1.826074803,0
StoneBr,596,1,1422,0,392,1,1814,1826,0,1826,1,0,2,0,3,2,1,7,3,180,75,1.875061263,0,0,120,0,319000,7,2005,15,1.176091259,8,5,4,3,4,24,1.77815125,120
StoneBr,679,0,0,0,2046,1,2046,2046,0,2046,0,0,2,1,3,2.5,1,7,3,322,82,1.913813852,0,0,0,0,372500,10,2008,12,1.079181246,8,5,4,3,4,24,1.77815125,0
StoneBr,686,1,828,182,180,1,1190,1190,900,2090,1,0,2,0,3,2,1,6,2,219,0,0.01,0,0,0,0,207500,7,1984,36,1.556302501,7,5,4,3,4,23,1.740362689,0
StoneBr,689,1,945,0,474,1,1419,1419,0,1419,1,0,2,0,2,2,1,7,2,140,0,0.01,0,0,0,0,392000,9,2007,13,1.113943352,8,6,4,3,4,25,1.832508913,0
StoneBr,703,0,0,0,1234,1,1234,1264,1312,2576,0,0,2,1,4,2.5,1,10,3,324,100,2,0,0,0,0,361919,9,2006,14,1.146128036,8,5,5,3,5,26,1.812913357,0
StoneBr,713,1,767,0,461,1,1228,1228,0,1228,1,0,2,0,2,2,1,5,2,168,120,2.079181246,0,0,0,0,189000,8,1988,32,1.505149978,8,5,4,3,4,24,1.77815125,0
StoneBr,721,1,1148,0,594,1,1742,1742,0,1742,1,0,2,0,2,2,1,5,2,114,28,1.447158031,234,0,0,0,275000,7,1985,35,1.544068044,8,5,4,3,4,24,1.77815125,234
StoneBr,731,1,1180,0,415,1,1595,1616,0,1616,1,0,2,0,2,2,1,5,2,237,152,2.181843588,0,0,0,0,236500,8,1995,25,1.397940009,8,5,4,3,4,24,1.77815125,0
StoneBr,745,1,733,0,604,1,1337,1337,0,1337,1,0,2,0,2,2,1,5,2,96,0,0.01,70,168,0,0,180000,7,1993,27,1.431363764,8,5,4,3,4,24,1.77815125,238
StoneBr,770,1,1416,0,234,1,1650,1690,1589,3279,1,0,3,1,4,3.5,1,12,3,503,36,1.556302501,0,0,210,0,538000,5,2003,17,1.230448921,8,5,5,3,5,26,1.812913357,210
StoneBr,1018,1,1036,0,184,1,1220,1360,0,1360,1,0,1,0,1,1,1,4,2,63,0,0.01,0,0,0,0,187500,9,1984,36,1.556302501,8,5,4,3,4,24,1.77815125,0
StoneBr,1047,1,240,0,1752,1,1992,1992,876,2868,0,0,3,1,4,3.5,1,11,3,214,108,2.033423755,0,0,0,0,556581,7,2005,15,1.176091259,9,5,4,3,5,26,1.826074803,0
StoneBr,1061,1,616,0,722,1,1338,1338,0,1338,1,0,2,0,2,2,1,6,2,0,0,0.01,170,0,0,0,213500,9,2001,19,1.278753601,8,5,4,3,4,24,1.77815125,170
StoneBr,1098,0,0,0,1074,1,1074,1088,0,1088,0,0,1,1,2,1.5,1,5,2,0,74,1.86923172,137,0,0,0,170000,10,1986,34,1.531478917,8,5,4,3,4,24,1.77815125,137
StoneBr,1289,1,1158,0,343,1,1501,1659,0,1659,1,0,2,0,2,2,1,5,2,212,59,1.770852012,0,0,0,0,278000,8,2000,20,1.301029996,8,5,4,3,5,25,1.792391689,0
StoneBr,1362,1,1274,0,256,1,1530,1530,0,1530,1,0,2,0,3,2,1,7,2,168,36,1.556302501,0,0,0,0,260000,8,2005,15,1.176091259,7,5,4,3,4,23,1.740362689,0
SWISU,268,1,378,0,342,1,720,1052,720,2192,0,0,2,1,4,2.5,1,8,1,262,24,1.380211242,0,0,0,0,179500,7,1939,81,1.908485019,5,8,3,3,4,23,1.755874856,0
SWISU,292,1,210,0,570,1,780,936,780,1716,1,0,2,0,6,2,1,9,0,0,184,2.264817823,0,0,0,0,135900,9,1912,108,2.033423755,5,6,3,2,2,18,1.602059991,0
